PROXIMITY,220 # tiling proximity value in arcseconds
TILING_DATE,2022 09 09 # Date the tile was created/configured
OBS_TEMP,287.149994
ROBOT_TEMP,287.149994
MDLPARS,0,-0.0008665329382,-0.9996937766,0,0.9996937766,-0.0008665329382,0,1,0,0,0,13366713.7,1089450000,6.21e+11,3.312e+14,-902.1087564,2624.396187,0,0,0
EQUINOX,J2000.0
CENTRE,03 20 38.03,-29 58 08.4 #Field centre
UTTIME,17 31 16.00 #Target observing time
UTDATE,2022 09 19 #Target observing date
PLATEID,1
LABEL,test
#probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,Mstar,Re,z,GAL_MU_E_R,pmRA,pmDEC,priority,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyPosition,fibre_type,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
11,48700337311714,-62.711807661507336,-37.77368922903798,73.2036382959297,-0.799583877313076,0.542476937335488,4.94112449253102,49.8483690662456,-29.8067576853383,0.0,17.6519067866948,0.0,0.0,0.0,0.0,0.0,0.0,8.8361244999768,3.31924820808455,0.03,21.4999801157865,0.0,0.0,8,-70083.4822684908,36669.5019197579,1,-62693.98,-37792.03,-99,P,rectangular_magnet,R11,1,I,11.0,I,-44.18721846325451,4.94112449253102,circular_magnet,Blu,1,TR,0.0255775173599999,0.0
12,49710377206669,51.70193698288288,-175.2172077995397,182.710159502318,4.24898788149687,1.85760373769745,2.39138414379942,50.4082882114033,-29.227271579256,0.0,17.0933136207511,0.0,0.0,0.0,0.0,0.0,0.0,8.8604979056314,1.61328382914134,0.0266,19.374742205724,0.0,0.0,8,56458.2445371494,167633.361894358,1,51687.15,-175246.8,-99,P,rectangular_magnet,R12,1,I,12.0,S,26.550927187996592,2.39138414379942,circular_magnet,Yel,1,TR,0.0330810095199999,0.0
13,48700148900145,-25.464821082000302,189.87987985758883,191.619981184524,0.746853015066528,-1.43777920734869,2.18463222241522,50.0345049861807,-30.7701767717014,0.0,17.5245280000285,0.0,0.0,0.0,0.0,0.0,0.0,8.77449493613612,3.64771809127853,0.0265,21.5775090173635,0.0,0.0,8,-28016.7643631588,-181063.211598303,1,-25413.64,189927.26,-99,P,rectangular_magnet,R13,1,I,13.0,C,-132.79152567993253,2.18463222241522,circular_magnet,Yel,1,TL,0.0697451148799999,0.0
14,49700815601703,66.91222532892719,158.90670025027802,172.415077157734,2.80093545478989,4.31431838523039,4.76980237673909,50.488085022259,-30.6414016692329,0.0,18.5006881085431,0.0,0.0,0.0,0.0,0.0,0.0,8.68420390556603,2.23191456294766,0.0417,21.4869506198531,0.0,0.0,8,74492.323790537,-151960.038440421,1,66835.07,158934.05,-99,P,rectangular_magnet,R14,1,I,14.0,L,109.51821975198348,4.76980237673909,circular_magnet,Yel,1,TR,0.0818593524999998,0.0
15,48700400909203,-74.75475642239557,11.063668611406872,75.6449621893355,3.32844422962833,-0.146584870982689,3.47502910061102,49.7879010827561,-30.0161456477137,0.0,16.7353088495574,0.0,0.0,0.0,0.0,0.0,0.0,8.92948757916529,5.87307588532273,0.0264,21.8225115930284,0.0,0.0,8,-83749.2465371183,-10652.1775770821,1,-74833.72,11048.74,-99,P,rectangular_magnet,R15,1,I,15.0,A,79.29419329762408,3.47502910061102,circular_magnet,Blu,1,TR,0.0803623669799998,0.0
16,49710595507677,8.743309737743369,-195.51264249569596,195.755201840413,4.08935064574798,1.61529652244471,2.47405412330327,50.1997534953229,-29.143588082426,0.0,18.0910513357863,0.0,0.0,0.0,0.0,0.0,0.0,8.3301632432669,5.03733451343548,0.0268,22.8449299772056,0.0,0.0,8,9329.39870297891,186545.832177938,1,8708.27,-195561.41,-99,P,rectangular_magnet,R16,1,I,16.0,B,35.69746704954292,2.47405412330327,circular_magnet,Yel,1,TR,0.0600504179599999,0.0
17,48700087513470,-14.331847016742827,-72.12204475245332,73.5469641189907,4.18997076973772,1.37456740639473,2.81540336334299,50.0873829322787,-29.6595961671158,0.0,17.5372331264721,0.0,0.0,0.0,0.0,0.0,0.0,8.83434861929094,1.872238735562,0.0299,20.1419139397439,0.0,0.0,8,-16066.3485450107,69928.005038043,1,-14339.6,-72135.51,-99,P,rectangular_magnet,R17,1,I,17.0,P,29.93235861084776,2.81540336334299,circular_magnet,Blu,1,TR,0.0155377488999999,0.0
18,49710983707429,-68.06037837712935,-190.9470957316667,202.740228594886,-1.17315831563389,1.22851726604254,3.88150972550316,49.8293103875755,-29.1640195717621,0.0,17.5464363128206,0.0,0.0,0.0,0.0,0.0,0.0,8.83947636336549,3.16917700005063,0.0303,21.2940434716665,0.0,0.0,8,-74390.7436479347,181928.315587979,1,-68046.68,-190979.71,-99,P,rectangular_magnet,R18,1,I,18.0,Q,-22.782979813501584,3.88150972550316,circular_magnet,Mag,1,TR,0.0353742283999999,0.0
19,48700450006469,-84.27194401380895,64.39177998175947,106.082313642926,3.46580744807557,-0.652106306349102,4.11791375442468,49.7412051834875,-30.2440707359344,0.0,18.0226211207907,0.0,0.0,0.0,0.0,0.0,0.0,8.70324751992345,1.58427563966134,0.0316,20.2646495245559,0.0,0.0,8,-94302.5197718216,-62163.2475149605,1,-84315.0,64377.31,-99,P,rectangular_magnet,R19,1,I,19.0,M,71.42386062026364,4.11791375442468,circular_magnet,Gre,1,TR,0.0454224428999999,0.0
20,17662370,-26.347821463907184,-25.137245927593515,36.4231433044006,3.90343940929574,0.761889347430436,3.14155006186531,50.027606,-29.860888,,14.3929,,,0.0,,,,0.0,0.0,0.0,0.0,0.167966365969073,5.47856659689189,8,-29575.9352399973,24436.0508062141,0,-26353.35,-25142.52,-99,P,rectangular_magnet,R20,1,I,20.0,H,46.34939626231497,3.14155006186531,circular_magnet,Blu,1,TR,0.0076407166599999,0.0
21,17294315,39.09469378938513,20.85250470630829,44.2694842091592,3.60369111431853,3.63161427855043,6.25526214294768,50.352474,-30.058234,,14.4115,,,0.0,,,,0.0,0.0,0.0,0.0,14.3871871280753,-10.817873974307,8,43844.2327600032,-20164.1451937858,0,39059.97,20835.21,-99,P,rectangular_magnet,R21,1,I,21.0,U,63.523708480751566,6.25526214294768,circular_magnet,Blu,1,TR,0.0387923757399998,0.0
22,17290451,-182.1345587545912,-24.67656897750892,183.799850834674,4.81075958617637,0.134850221372167,4.67590936480421,49.270067,-29.862152,,13.567,,,,,,,,,,,37.6751453903853,-7.72117077495885,-99,-200779.749239998,24150.3868062143,2,-182131.22,-24710.4,-99,G,rectangular_magnet,R22,1,I,22.0,GS1,-5.636220540008424,4.67590936480421,circular_magnet,Yel,1,TR,0.0339953727,0.0
23,17289709,-103.8753484546896,76.44198813029044,128.985946554363,3.60757786090811,-0.634185618149809,4.24176347905792,49.645481,-30.294336,,14.05,,,,,,,,,,,8.18705112605247,-4.05361558016707,-99,-115936.185239998,-73523.1971937863,2,-103905.21,76426.97,-99,G,rectangular_magnet,R23,1,I,23.0,GS2,63.30101430513176,4.24176347905792,circular_magnet,Gre,1,TR,0.0334253814599998,0.0
24,17675357,165.03676789779834,47.50506293769041,171.76584840381,1.02787035620179,3.42201289363367,3.88904276974771,50.967284,-30.167274,,14.0387,,,,,,,,,,,18.2962135758254,-8.60190802264868,-99,182791.292760003,-44807.1851937858,2,165056.54,47537.83,-99,G,rectangular_magnet,R24,1,I,24.0,GS3,-148.89263329697116,3.88904276974771,circular_magnet,Yel,1,TR,0.0382703069999998,0.0
25,17665977,92.8658392997252,-187.45131614148733,209.215981929892,4.38255623779231,2.03066089992253,2.35189533786978,50.605079,-29.179249,,13.9589,,,,,,,,,,,6.13470966531045,10.086095960828,-99,100932.962760004,178486.464806214,2,92855.65,-187481.08,-99,G,rectangular_magnet,R25,1,I,25.0,GS4,18.8980240957682,2.35189533786978,circular_magnet,Mag,1,TL,0.03145964244,0.0
26,17664114,-49.60059223757432,-167.01087966443708,174.247483471869,5.19335630636042,1.28225204102013,3.91110426534029,49.916486,-29.261214,,13.7053,,,,,,,,,,,63.6213341255448,17.4857338475889,-99,-54689.0552399972,159962.374806214,2,-49583.34,-167043.94,-99,G,rectangular_magnet,R26,1,I,26.0,GS5,-27.55739786210222,3.91110426534029,circular_magnet,Yel,1,TR,0.0372910912800001,0.0
27,17294834,111.80330076886844,105.0657218761764,153.443440431445,6.2573906003219,3.89580500627736,2.36158559404455,50.709978,-30.4139,,14.1976,,,,,,,,,,,4.42833078292812,-11.4282470221909,-99,124640.136760003,-100544.661193786,2,111831.28,105065.0,-99,G,rectangular_magnet,R27,1,I,27.0,GS6,-88.52207216327741,2.36158559404455,circular_magnet,Yel,1,TL,0.0279885419399999,0.0
-99,Sky-A1-1,-82.44066,-226.46104,-99.0,-99.0,-99.0,-99.0,49.7645966,-29.024792391,,,,,,,,,,,,,,,-99,,,-99,-82440.66,-226461.04,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-A1-2,-95.17558,-226.8427,-99.0,-99.0,-99.0,-99.0,49.7045235,-29.02436275,,,,,,,,,,,,,,,-99,,,-99,-95175.58,-226842.7,0,S,,,-99,,,,,,,,-99,,,
-99,Sky-A1-3,-103.8257,-217.48859,-99.0,-99.0,-99.0,-99.0,49.6625202,-29.061927995,,,,,,,,,,,,,,,-99,,,-99,-103825.7,-217488.59,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-A1-4,-116.53835,-216.64444,-99.0,-99.0,-99.0,-99.0,49.6026529,-29.066506715,,,,,,,,,,,,,,,-99,,,-99,-116538.35,-216644.44,0,S,,,-99,,,,,,,,-99,,,
-99,Sky-A1-5,-123.21816,-204.78839,-99.0,-99.0,-99.0,-99.0,49.5694875,-29.114098091,,,,,,,,,,,,,,,-99,,,-99,-123218.16,-204788.39,2,S,,,-99,,,,,,,,-99,,,
-99,Sky-A1-6,-134.04112,-200.2849,-99.0,-99.0,-99.0,-99.0,49.518078,-29.133139718,,,,,,,,,,,,,,,-99,,,-99,-134041.12,-200284.9,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-A1-7,-146.5,-197.62022,-99.0,-99.0,-99.0,-99.0,49.4595332,-29.145141948,,,,,,,,,,,,,,,-99,,,-99,-146500.0,-197620.22,0,S,,,-99,,,,,,,,-99,,,
-99,Sky-A2-1,-240.9813,-3.01251,-99.0,-99.0,-99.0,-99.0,48.9997692,-29.95224137,,,,,,,,,,,,,,,-99,,,-99,-240981.3,-3012.51,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-A2-2,-240.84715,8.5856,-99.0,-99.0,-99.0,-99.0,48.9999399,-30.000558469,,,,,,,,,,,,,,,-99,,,-99,-240847.15,8585.6,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-A2-3,-240.15512,20.16382,-99.0,-99.0,-99.0,-99.0,49.0027963,-30.048810684,,,,,,,,,,,,,,,-99,,,-99,-240155.12,20163.82,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-A2-4,-238.90682,31.69534,-99.0,-99.0,-99.0,-99.0,49.0083355,-30.096886085,,,,,,,,,,,,,,,-99,,,-99,-238906.82,31695.34,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-A2-5,-242.02419,44.04872,-99.0,-99.0,-99.0,-99.0,48.9944517,-30.147968662,,,,,,,,,,,,,,,-99,,,-99,-242024.19,44048.72,0,S,,,-99,,,,,,,,-99,,,
-99,Sky-A2-6,-232.80594,54.05917,-99.0,-99.0,-99.0,-99.0,49.036207,-30.190368219,,,,,,,,,,,,,,,-99,,,-99,-232805.94,54059.17,2,S,,,-99,,,,,,,,-99,,,
-99,Sky-A2-7,-229.9353,65.19784,-99.0,-99.0,-99.0,-99.0,49.0496127,-30.236881204,,,,,,,,,,,,,,,-99,,,-99,-229935.3,65197.84,2,S,,,-99,,,,,,,,-99,,,
-99,Sky-A3-1,-66.38214,231.67752,-99.0,-99.0,-99.0,-99.0,49.8373313,-30.93313432,,,,,,,,,,,,,,,-99,,,-99,-66382.14,231677.52,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-A3-2,-56.30261,239.47028,-99.0,-99.0,-99.0,-99.0,49.8865758,-30.964203315,,,,,,,,,,,,,,,-99,,,-99,-56302.61,239470.28,0,S,,,-99,,,,,,,,-99,,,
-99,Sky-A3-3,-43.4431,235.0185,-99.0,-99.0,-99.0,-99.0,49.9485067,-30.947690141,,,,,,,,,,,,,,,-99,,,-99,-43443.1,235018.5,2,S,,,-99,,,,,,,,-99,,,
-99,Sky-A3-4,-32.35357,238.81857,-99.0,-99.0,-99.0,-99.0,50.0024312,-30.962975768,,,,,,,,,,,,,,,-99,,,-99,-32353.57,238818.57,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-A3-5,-20.82553,240.09865,-99.0,-99.0,-99.0,-99.0,50.0583815,-30.968300544,,,,,,,,,,,,,,,-99,,,-99,-20825.53,240098.65,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-A3-6,-9.24926,240.82258,-99.0,-99.0,-99.0,-99.0,50.114569,-30.971288536,,,,,,,,,,,,,,,-99,,,-99,-9249.26,240822.58,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-A3-7,-2.34844,240.98869,-99.0,-99.0,-99.0,-99.0,50.1480633,-30.971954496,,,,,,,,,,,,,,,-99,,,-99,-2348.44,240988.69,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-A4-1,117.86456,210.21182,-99.0,-99.0,-99.0,-99.0,50.7306122,-30.842181721,,,,,,,,,,,,,,,-99,,,-99,117864.56,210211.82,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-A4-2,127.84223,204.2974,-99.0,-99.0,-99.0,-99.0,50.7787948,-30.817322748,,,,,,,,,,,,,,,-99,,,-99,127842.23,204297.4,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-A4-3,135.24114,194.62485,-99.0,-99.0,-99.0,-99.0,50.815079,-30.777779101,,,,,,,,,,,,,,,-99,,,-99,135241.14,194624.85,3,S,,,-99,,,,,,,,-99,,,
-99,Sky-A4-4,146.88677,191.06371,-99.0,-99.0,-99.0,-99.0,50.8706322,-30.761736358,,,,,,,,,,,,,,,-99,,,-99,146886.77,191063.71,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-A4-5,155.90952,183.77509,-99.0,-99.0,-99.0,-99.0,50.9140721,-30.731140567,,,,,,,,,,,,,,,-99,,,-99,155909.52,183775.09,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-A4-6,163.20532,174.59961,-99.0,-99.0,-99.0,-99.0,50.9495037,-30.693139164,,,,,,,,,,,,,,,-99,,,-99,163205.32,174599.61,2,S,,,-99,,,,,,,,-99,,,
-99,Sky-A4-7,172.85157,167.93867,-99.0,-99.0,-99.0,-99.0,50.9954888,-30.664705354,,,,,,,,,,,,,,,-99,,,-99,172851.57,167938.67,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-A5-1,186.68498,-146.00589,-99.0,-99.0,-99.0,-99.0,51.0511511,-29.356427917,,,,,,,,,,,,,,,-99,,,-99,186684.98,-146005.89,3,S,,,-99,,,,,,,,-99,,,
-99,Sky-A5-2,180.9581,-156.12548,-99.0,-99.0,-99.0,-99.0,51.0229119,-29.314762855,,,,,,,,,,,,,,,-99,,,-99,180958.1,-156125.48,2,S,,,-99,,,,,,,,-99,,,
-99,Sky-A5-3,174.68645,-166.02924,-99.0,-99.0,-99.0,-99.0,50.9921263,-29.274055626,,,,,,,,,,,,,,,-99,,,-99,174686.45,-166029.24,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-A5-4,166.49577,-174.24185,-99.0,-99.0,-99.0,-99.0,50.9527342,-29.240086122,,,,,,,,,,,,,,,-99,,,-99,166495.77,-174241.85,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-A5-5,157.91943,-182.05086,-99.0,-99.0,-99.0,-99.0,50.9115385,-29.207796434,,,,,,,,,,,,,,,-99,,,-99,157919.43,-182050.86,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-A5-6,148.97731,-189.43818,-99.0,-99.0,-99.0,-99.0,50.8686343,-29.177259988,,,,,,,,,,,,,,,-99,,,-99,148977.31,-189438.18,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-A5-7,138.53077,-194.75684,-99.0,-99.0,-99.0,-99.0,50.818998,-29.154922905,,,,,,,,,,,,,,,-99,,,-99,138530.77,-194756.84,2,S,,,-99,,,,,,,,-99,,,
-99,Sky-H1-1,-158.92893,-181.17025,-99.0,-99.0,-99.0,-99.0,49.3988341,-29.212292511,,,,,,,,,,,,,,,-99,,,-99,-158928.93,-181170.25,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-H1-2,-164.68219,-170.43701,-99.0,-99.0,-99.0,-99.0,49.3702241,-29.256122871,,,,,,,,,,,,,,,-99,,,-99,-164682.19,-170437.01,3,S,,,-99,,,,,,,,-99,,,
-99,Sky-H1-3,-175.60663,-165.05567,-99.0,-99.0,-99.0,-99.0,49.3187348,-29.279053762,,,,,,,,,,,,,,,-99,,,-99,-175606.63,-165055.67,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-H1-4,-181.82314,-155.1172,-99.0,-99.0,-99.0,-99.0,49.2882627,-29.319960404,,,,,,,,,,,,,,,-99,,,-99,-181823.14,-155117.2,2,S,,,-99,,,,,,,,-99,,,
-99,Sky-H1-5,-189.07589,-146.18928,-99.0,-99.0,-99.0,-99.0,49.2532984,-29.356992813,,,,,,,,,,,,,,,-99,,,-99,-189075.89,-146189.28,2,S,,,-99,,,,,,,,-99,,,
-99,Sky-H1-6,-194.25144,-135.77694,-99.0,-99.0,-99.0,-99.0,49.2277021,-29.399959002,,,,,,,,,,,,,,,-99,,,-99,-194251.44,-135776.94,3,S,,,-99,,,,,,,,-99,,,
-99,Sky-H1-7,-202.25175,-127.33903,-99.0,-99.0,-99.0,-99.0,49.1896304,-29.435215534,,,,,,,,,,,,,,,-99,,,-99,-202251.75,-127339.03,2,S,,,-99,,,,,,,,-99,,,
-99,Sky-H1-8,-209.88551,-118.44464,-99.0,-99.0,-99.0,-99.0,49.1533201,-29.472339622,,,,,,,,,,,,,,,-99,,,-99,-209885.51,-118444.64,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-H2-1,-215.26642,-99.14316,-99.0,-99.0,-99.0,-99.0,49.1257488,-29.552152314,,,,,,,,,,,,,,,-99,,,-99,-215266.42,-99143.16,3,S,,,-99,,,,,,,,-99,,,
-99,Sky-H2-2,-223.49692,-90.16757,-99.0,-99.0,-99.0,-99.0,49.087108,-29.589735512,,,,,,,,,,,,,,,-99,,,-99,-223496.92,-90167.57,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-H2-3,-223.79909,-77.99338,-99.0,-99.0,-99.0,-99.0,49.0840349,-29.640098499,,,,,,,,,,,,,,,-99,,,-99,-223799.09,-77993.38,3,S,,,-99,,,,,,,,-99,,,
-99,Sky-H2-4,-229.21056,-67.70168,-99.0,-99.0,-99.0,-99.0,49.0582611,-29.682997767,,,,,,,,,,,,,,,-99,,,-99,-229210.56,-67701.68,2,S,,,-99,,,,,,,,-99,,,
-99,Sky-H2-5,-232.20251,-56.59499,-99.0,-99.0,-99.0,-99.0,49.0434684,-29.72919624,,,,,,,,,,,,,,,-99,,,-99,-232202.51,-56594.99,2,S,,,-99,,,,,,,,-99,,,
-99,Sky-H2-6,-234.65661,-45.35721,-99.0,-99.0,-99.0,-99.0,49.0312412,-29.775956817,,,,,,,,,,,,,,,-99,,,-99,-234656.61,-45357.21,2,S,,,-99,,,,,,,,-99,,,
-99,Sky-H2-7,-238.54693,-34.29902,-99.0,-99.0,-99.0,-99.0,49.0127381,-29.821993529,,,,,,,,,,,,,,,-99,,,-99,-238546.93,-34299.02,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-H2-8,-244.89827,-23.25593,-99.0,-99.0,-99.0,-99.0,48.9834215,-29.867905849,,,,,,,,,,,,,,,-99,,,-99,-244898.27,-23255.93,0,S,,,-99,,,,,,,,-99,,,
-99,Sky-H3-1,-154.91577,184.61356,-99.0,-99.0,-99.0,-99.0,49.4089076,-30.73601212,,,,,,,,,,,,,,,-99,,,-99,-154915.77,184613.56,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-H3-2,-144.64334,190.26115,-99.0,-99.0,-99.0,-99.0,49.4581433,-30.760173367,,,,,,,,,,,,,,,-99,,,-99,-144643.34,190261.15,2,S,,,-99,,,,,,,,-99,,,
-99,Sky-H3-3,-135.32155,197.0002,-99.0,-99.0,-99.0,-99.0,49.5031851,-30.788416204,,,,,,,,,,,,,,,-99,,,-99,-135321.55,197000.2,2,S,,,-99,,,,,,,,-99,,,
-99,Sky-H3-4,-126.73816,204.98415,-99.0,-99.0,-99.0,-99.0,49.544986,-30.821339384,,,,,,,,,,,,,,,-99,,,-99,-126738.16,204984.15,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-H3-5,-116.72873,210.84465,-99.0,-99.0,-99.0,-99.0,49.5934014,-30.845890066,,,,,,,,,,,,,,,-99,,,-99,-116728.73,210844.65,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-H3-6,-106.44891,216.21677,-99.0,-99.0,-99.0,-99.0,49.6431578,-30.868394116,,,,,,,,,,,,,,,-99,,,-99,-106448.91,216216.77,1,S,,,-99,,,,,,,,-99,,,
-99,Sky-H3-7,-95.92253,221.08806,-99.0,-99.0,-99.0,-99.0,49.6941378,-30.888798184,,,,,,,,,,,,,,,-99,,,-99,-95922.53,221088.06,1,S,,,-99,,,,,,,,-99,,,
