PROXIMITY,220 # tiling proximity value in arcseconds
TILING_DATE,2022 08 19 # Date the tile was created/configured
OBS_TEMP,287.149994
ROBOT_TEMP,287.149994
MDLPARS,0,-0.0008665329382,-0.9996937766,0,0.9996937766,-0.0008665329382,0,1,0,0,0,13366713.7,1089450000,6.21e+11,3.312e+14,-902.1087564,2624.396187,0,0,0
EQUINOX,J2000.0
CENTRE,20 49 34.46,-52 37 14.6 #Field centre
UTTIME,12 39 57.00 #Target observing time
UTDATE,2022 08 25 #Target observing date
PLATEID,1
LABEL,test
#probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,Mstar,Re,z,GAL_MU_E_R,pmRA,pmDEC,priority,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyPosition,fibre_type,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
11,352,109.4370395868561,55.17456048216866,122.525898542844,3.64609684760271,3.60855829365117,0.0375385539515438,313.165399822849,-52.8554659708623,0.0,15.5362167358398,0.0,0.0,0.0,0.0,0.0,0.0,10.5091373363663,3.26688599586487,0.0484867783752506,19.4931119148544,0.0,0.0,8,174427.57378976,-53052.6682163775,1,109408.08,55158.57,-99,P,rectangular_magnet,R11,1,I,11.0,S,61.09403893641061,0.0375385539515438,circular_magnet,Gre,1,TR,0.0330810095199999,0.0
12,3160,117.68648613825012,-157.09767383198536,196.298928023524,4.39181383370354,2.2136750174776,2.17813881622593,313.20341479539,-51.9570193378834,0.0,16.285083770752,0.0,0.0,0.0,0.0,0.0,0.0,10.3677007264396,2.98744702339172,0.0513390898704528,19.9921994601947,0.0,0.0,8,183018.957583812,149996.270836853,1,117681.59,-157112.42,-99,P,rectangular_magnet,R12,1,I,12.0,P,18.36760292161719,2.17813881622593,circular_magnet,Mag,1,TL,0.0155377488999999,0.0
13,599,124.33867226396168,-7.497481093149026,124.537589103681,4.10493897413066,3.0810117957547,1.02392717837596,313.266967536252,-52.5873979133465,0.0,14.4577970504761,0.0,0.0,0.0,0.0,0.0,0.0,11.0596165211376,4.79148578643799,0.0497651609710398,19.1392871726975,0.0,0.0,8,197381.877018793,7530.71278220571,1,124309.13,-7539.98,-99,P,rectangular_magnet,R13,1,I,13.0,F,34.804321623551346,1.02392717837596,circular_magnet,Gre,1,TL,0.05175811476,0.0
14,1079,43.79944761939406,-11.149934747616928,45.2779939080079,-0.171935078775289,2.89245908632619,3.2187911420781,312.704277855856,-52.5730559135623,0.0,16.975305557251,0.0,0.0,0.0,0.0,0.0,0.0,9.9614902921901,1.69132399559021,0.0466499999165535,19.4873240873658,0.0,0.0,8,70214.0092492382,10772.0047334318,1,43880.1,-11163.94,-99,P,rectangular_magnet,R14,1,I,14.0,L,-80.14884563592659,3.2187911420781,circular_magnet,Blu,1,TR,0.0818593524999998,0.0
15,4253,89.98429454164352,123.45504301990114,152.796015022901,-0.0380661255721124,4.08227575416753,2.16284342743995,313.028110629533,-53.1452033625798,0.0,15.6760807037354,0.0,0.0,0.0,0.0,0.0,0.0,10.4878238288337,2.43284201622009,0.0469011860347613,18.9162334884886,0.0,0.0,8,143400.216100317,-118533.318744523,1,90032.95,123453.19,-99,P,rectangular_magnet,R15,1,I,15.0,R,-87.81897166230294,2.16284342743995,circular_magnet,Yel,1,TL,0.04869073126,0.0
16,3112,116.67846999779404,-36.5643757453761,122.278256569559,1.18494631478404,2.83837572147184,4.62975590049179,313.212330139308,-52.4639562532125,0.0,16.7060356140137,0.0,0.0,0.0,0.0,0.0,0.0,9.94048544933429,4.00934886932373,0.0436233891372876,21.2488712084416,0.0,0.0,8,185033.825309468,35428.5279724734,1,116700.03,-36511.3,-99,P,rectangular_magnet,R16,1,I,16.0,K,-157.8924227867058,4.62975590049179,circular_magnet,Gre,1,TR,0.0572875941399999,0.0
17,727,53.69597942356074,49.52193034582864,73.081094577331,-0.294590352379766,3.88575081473265,2.10284414006717,312.773819651197,-52.8332829009309,0.0,17.3636283874512,0.0,0.0,0.0,0.0,0.0,0.0,9.61246645392116,5.92581510543823,0.047019999474287,22.933376410955,0.0,0.0,8,85930.4549962326,-48039.2944118776,1,53762.72,49501.68,-99,P,rectangular_magnet,R17,1,I,17.0,C,-73.12121612336773,2.10284414006717,circular_magnet,Blu,1,TL,0.0697451148799999,0.0
18,3956,63.25760652438426,8.004398813867521,63.733802613428,4.1676796642804,3.26690189781486,0.900777766465538,312.840768650483,-52.6551249134059,0.0,16.4783725738525,0.0,0.0,0.0,0.0,0.0,0.0,10.0787988338774,3.97006988525391,0.0439837615928283,20.9099973831274,0.0,0.0,8,101060.928834897,-7775.58923123297,1,63234.07,7965.55,-99,P,rectangular_magnet,R18,1,I,18.0,M,31.209544874233245,0.900777766465538,circular_magnet,Blu,1,TL,0.0454224428999999,0.0
19,1049,17.028252186190787,40.512527506990864,43.9510089491345,-0.189879180996686,4.31391903599168,1.77938709019122,312.513710886954,-52.7950844052057,0.0,14.7303867340088,0.0,0.0,0.0,0.0,0.0,0.0,10.8675376288976,5.55367422103882,0.0427130358171143,19.6472914237924,0.0,0.0,8,27145.8742773531,-39406.4343779702,1,17053.37,40507.7,-99,P,rectangular_magnet,R19,1,I,19.0,I,-79.12072431148925,1.77938709019122,circular_magnet,Blu,1,TL,0.0255775173599999,0.0
20,487571962,-198.3340672275046,-63.97461011561327,208.399076944537,4.69762903112394,0.312058024200193,4.38557100692375,311.029335,-52.340427,,14.2297,,,0.0,,,,0.0,0.0,0.0,0.0,15.4838464460945,4.42846574179544,8,-308323.076174215,63346.1391985087,0,-198334.18,-63982.25,-99,P,rectangular_magnet,R20,1,I,20.0,H,0.8456827984682036,4.38557100692375,circular_magnet,Mag,1,TR,0.0076407166599999,0.0
21,487572603,-174.47916323697427,-87.86890725493312,195.371234086808,-1.5108714584138,0.466711317737999,4.30560253102779,311.193549,-52.240774,,14.5667,,,0.0,,,,0.0,0.0,0.0,0.0,-5.14163333360146,2.15397282488958,8,-271210.712174212,85867.7171985079,0,-174476.84,-87907.63,-99,P,rectangular_magnet,R21,1,I,21.0,U,-3.4334420461137825,4.30560253102779,circular_magnet,Yel,1,TR,0.0387923757399998,0.0
22,487597083,29.13069002779115,15.67784813791873,33.1088198381066,-0.14874862936523,3.63470832248119,2.49972835533317,312.600263,-52.688446,,13.8121,,,,,,,,,,,-3.96115196635506,-5.39840562496222,-99,46706.6518257805,-15306.1548014915,2,29164.31,15672.81,-99,G,rectangular_magnet,R22,1,I,22.0,GS1,-81.47733132901658,2.49972835533317,circular_magnet,Blu,1,TR,0.0339953727,0.0
23,487575744,-85.10706502448905,-177.05189454079436,196.442403691348,2.61965645021479,1.1225460662534,1.49711038396139,311.816527,-51.870868,,13.9734,,,,,,,,,,,-4.38153808468854,5.59437556935127,-99,-130417.684174214,169466.473198508,2,-85136.04,-177035.23,-99,G,rectangular_magnet,R23,1,I,23.0,GS2,119.90474162846948,1.49711038396139,circular_magnet,Mag,1,TL,0.0334253814599998,0.0
24,482039433,-126.56425518835208,156.45077023168744,201.230026556425,0.560959725090256,-0.890797521403904,1.45175724649416,311.498214,-53.274296,,14.1057,,,,,,,,,,,0.402212205497292,4.96357157215241,-99,-202356.422174212,-147708.254801492,2,-126531.85,156471.13,-99,G,rectangular_magnet,R24,1,I,24.0,GS3,-122.14062472449058,1.45175724649416,circular_magnet,Mag,1,TL,0.0382703069999998,0.0
25,487595276,49.67301019007087,193.4482197396792,199.724223731497,2.87887482969152,4.46119992041078,4.70086021646033,312.73891,-53.435648,,13.7558,,,,,,,,,,,27.4249515121658,-24.5248292525232,-99,78040.8738257786,-184173.806801492,2,49642.63,193456.39,-99,G,rectangular_magnet,R25,1,I,25.0,GS4,105.05262251223223,4.70086021646033,circular_magnet,Mag,1,TR,0.03145964244,0.0
26,487574058,-136.54217085416408,-33.94699871798975,140.69366999416,5.09524427868108,0.243941108500603,4.85130317018048,311.440006,-52.469794,,14.1581,,,,,,,,,,,3.5944426425186,-15.6234493778201,-99,-215511.43017422,34109.1971985082,2,-136528.24,-33981.59,-99,G,rectangular_magnet,R26,1,I,26.0,GS5,-21.935992756605344,4.85130317018048,circular_magnet,Gre,1,TR,0.0372910912800001,0.0
27,487596457,141.09224131196262,149.8507923788743,205.839217590551,-0.0461917086411354,3.95698253948608,2.28001105905238,313.381602,-53.249201,,13.8959,,,,,,,,,,,-17.9882512401834,-1.01502071861191,-99,223289.265825781,-142036.784801492,2,141120.2,149849.5,-99,G,rectangular_magnet,R27,1,I,27.0,GS6,-87.35341004636496,2.28001105905238,circular_magnet,Mag,1,TL,0.0279885419399999,0.0
22,Sky-A1-1,-81.75646,-224.58157,-99.0,-99.0,-99.0,-99.0,311.8496511,-51.681581534,,,,,,,,,,,,,,,-99,,,-99,-81756.46,-224581.57,2,S,,,-99,,,,,,,,-99,,,
23,Sky-A1-2,-93.24117,-222.23219,-99.0,-99.0,-99.0,-99.0,311.7725544,-51.691313564,,,,,,,,,,,,,,,-99,,,-99,-93241.17,-222232.19,1,S,,,-99,,,,,,,,-99,,,
24,Sky-A1-3,-102.1024,-213.87871,-99.0,-99.0,-99.0,-99.0,311.7115201,-51.724683901,,,,,,,,,,,,,,,-99,,,-99,-102102.4,-213878.71,3,S,,,-99,,,,,,,,-99,,,
25,Sky-A1-4,-116.53835,-216.64444,-99.0,-99.0,-99.0,-99.0,311.616456,-51.714550291,,,,,,,,,,,,,,,-99,,,-99,-116538.35,-216644.44,0,S,,,-99,,,,,,,,-99,,,
26,Sky-A1-5,-122.18704,-203.07468,-99.0,-99.0,-99.0,-99.0,311.5751666,-51.768572892,,,,,,,,,,,,,,,-99,,,-99,-122187.04,-203074.68,3,S,,,-99,,,,,,,,-99,,,
27,Sky-A1-6,-132.92867,-198.62268,-99.0,-99.0,-99.0,-99.0,311.5027511,-51.786899239,,,,,,,,,,,,,,,-99,,,-99,-132928.67,-198622.68,2,S,,,-99,,,,,,,,-99,,,
28,Sky-A1-7,-142.3313,-191.99688,-99.0,-99.0,-99.0,-99.0,311.4386274,-51.813880809,,,,,,,,,,,,,,,-99,,,-99,-142331.3,-191996.88,2,S,,,-99,,,,,,,,-99,,,
29,Sky-A2-1,-238.98133,-2.98751,-99.0,-99.0,-99.0,-99.0,310.7538853,-52.593061335,,,,,,,,,,,,,,,-99,,,-99,-238981.33,-2987.51,2,S,,,-99,,,,,,,,-99,,,
30,Sky-A2-2,-236.84956,8.4431,-99.0,-99.0,-99.0,-99.0,310.765604,-52.640925934,,,,,,,,,,,,,,,-99,,,-99,-236849.56,8443.1,3,S,,,-99,,,,,,,,-99,,,
31,Sky-A2-3,-240.15512,20.16382,-99.0,-99.0,-99.0,-99.0,310.7426043,-52.689351531,,,,,,,,,,,,,,,-99,,,-99,-240155.12,20163.82,1,S,,,-99,,,,,,,,-99,,,
32,Sky-A2-4,-243.86326,32.3529,-99.0,-99.0,-99.0,-99.0,310.7172733,-52.739532594,,,,,,,,,,,,,,,-99,,,-99,-243863.26,32352.9,0,S,,,-99,,,,,,,,-99,,,
33,Sky-A2-5,-237.10513,43.15344,-99.0,-99.0,-99.0,-99.0,310.7594784,-52.785402438,,,,,,,,,,,,,,,-99,,,-99,-237105.13,43153.44,1,S,,,-99,,,,,,,,-99,,,
34,Sky-A2-6,-239.62452,55.6425,-99.0,-99.0,-99.0,-99.0,310.7422173,-52.836824623,,,,,,,,,,,,,,,-99,,,-99,-239624.52,55642.5,0,S,,,-99,,,,,,,,-99,,,
35,Sky-A2-7,-229.9353,65.19784,-99.0,-99.0,-99.0,-99.0,310.8041334,-52.878086133,,,,,,,,,,,,,,,-99,,,-99,-229935.3,65197.84,2,S,,,-99,,,,,,,,-99,,,
36,Sky-A3-1,-65.83122,229.75476,-99.0,-99.0,-99.0,-99.0,311.9256534,-53.575501877,,,,,,,,,,,,,,,-99,,,-99,-65831.22,229754.76,2,S,,,-99,,,,,,,,-99,,,
37,Sky-A3-2,-55.15828,234.60313,-99.0,-99.0,-99.0,-99.0,312.0004109,-53.59556504,,,,,,,,,,,,,,,-99,,,-99,-55158.28,234603.13,1,S,,,-99,,,,,,,,-99,,,
38,Sky-A3-3,-43.4431,235.0185,-99.0,-99.0,-99.0,-99.0,312.0823592,-53.598250628,,,,,,,,,,,,,,,-99,,,-99,-43443.1,235018.5,2,S,,,-99,,,,,,,,-99,,,
39,Sky-A3-4,-32.35357,238.81857,-99.0,-99.0,-99.0,-99.0,312.1601112,-53.613855519,,,,,,,,,,,,,,,-99,,,-99,-32353.57,238818.57,1,S,,,-99,,,,,,,,-99,,,
40,Sky-A3-5,-20.82553,240.09865,-99.0,-99.0,-99.0,-99.0,312.2409248,-53.619482512,,,,,,,,,,,,,,,-99,,,-99,-20825.53,240098.65,1,S,,,-99,,,,,,,,-99,,,
41,Sky-A3-6,-9.09574,236.82539,-99.0,-99.0,-99.0,-99.0,312.3232483,-53.607211312,,,,,,,,,,,,,,,-99,,,-99,-9095.74,236825.39,3,S,,,-99,,,,,,,,-99,,,
42,Sky-A3-7,-2.34844,240.98869,-99.0,-99.0,-99.0,-99.0,312.3705257,-53.623557826,,,,,,,,,,,,,,,-99,,,-99,-2348.44,240988.69,1,S,,,-99,,,,,,,,-99,,,
43,Sky-A4-1,117.86456,210.21182,-99.0,-99.0,-99.0,-99.0,313.2122919,-53.494627872,,,,,,,,,,,,,,,-99,,,-99,117864.56,210211.82,1,S,,,-99,,,,,,,,-99,,,
44,Sky-A4-2,127.84223,204.2974,-99.0,-99.0,-99.0,-99.0,313.2817344,-53.469691843,,,,,,,,,,,,,,,-99,,,-99,127842.23,204297.4,1,S,,,-99,,,,,,,,-99,,,
45,Sky-A4-3,137.52377,197.90977,-99.0,-99.0,-99.0,-99.0,313.3489984,-53.442759561,,,,,,,,,,,,,,,-99,,,-99,137523.77,197909.77,1,S,,,-99,,,,,,,,-99,,,
46,Sky-A4-4,144.44874,187.89242,-99.0,-99.0,-99.0,-99.0,313.3978189,-53.401669171,,,,,,,,,,,,,,,-99,,,-99,144448.74,187892.42,3,S,,,-99,,,,,,,,-99,,,
47,Sky-A4-5,155.90952,183.77509,-99.0,-99.0,-99.0,-99.0,313.4763562,-53.383174306,,,,,,,,,,,,,,,-99,,,-99,155909.52,183775.09,1,S,,,-99,,,,,,,,-99,,,
48,Sky-A4-6,163.20532,174.59961,-99.0,-99.0,-99.0,-99.0,313.5271526,-53.345056777,,,,,,,,,,,,,,,-99,,,-99,163205.32,174599.61,2,S,,,-99,,,,,,,,-99,,,
49,Sky-A4-7,172.85157,167.93867,-99.0,-99.0,-99.0,-99.0,313.5931644,-53.316453127,,,,,,,,,,,,,,,-99,,,-99,172851.57,167938.67,1,S,,,-99,,,,,,,,-99,,,
50,Sky-A5-1,189.83588,-148.4702,-99.0,-99.0,-99.0,-99.0,313.6819272,-51.998255674,,,,,,,,,,,,,,,-99,,,-99,189835.88,-148470.2,1,S,,,-99,,,,,,,,-99,,,
51,Sky-A5-2,182.47249,-157.43205,-99.0,-99.0,-99.0,-99.0,313.6313585,-51.961320044,,,,,,,,,,,,,,,-99,,,-99,182472.49,-157432.05,1,S,,,-99,,,,,,,,-99,,,
52,Sky-A5-3,174.68645,-166.02924,-99.0,-99.0,-99.0,-99.0,313.5780453,-51.925901365,,,,,,,,,,,,,,,-99,,,-99,174686.45,-166029.24,1,S,,,-99,,,,,,,,-99,,,
53,Sky-A5-4,166.49577,-174.24185,-99.0,-99.0,-99.0,-99.0,313.5221112,-51.89207824,,,,,,,,,,,,,,,-99,,,-99,166495.77,-174241.85,1,S,,,-99,,,,,,,,-99,,,
54,Sky-A5-5,157.91943,-182.05086,-99.0,-99.0,-99.0,-99.0,313.4636853,-51.859925551,,,,,,,,,,,,,,,-99,,,-99,157919.43,-182050.86,1,S,,,-99,,,,,,,,-99,,,
55,Sky-A5-6,148.97731,-189.43818,-99.0,-99.0,-99.0,-99.0,313.4029015,-51.829514369,,,,,,,,,,,,,,,-99,,,-99,148977.31,-189438.18,1,S,,,-99,,,,,,,,-99,,,
56,Sky-A5-7,138.53077,-194.75684,-99.0,-99.0,-99.0,-99.0,313.3326905,-51.807299543,,,,,,,,,,,,,,,-99,,,-99,138530.77,-194756.84,2,S,,,-99,,,,,,,,-99,,,
57,Sky-H1-1,-157.60993,-179.66666,-99.0,-99.0,-99.0,-99.0,311.3340786,-51.864170702,,,,,,,,,,,,,,,-99,,,-99,-157609.93,-179666.66,2,S,,,-99,,,,,,,,-99,,,
58,Sky-H1-2,-166.07192,-171.8753,-99.0,-99.0,-99.0,-99.0,311.2759534,-51.895996315,,,,,,,,,,,,,,,-99,,,-99,-166071.92,-171875.3,2,S,,,-99,,,,,,,,-99,,,
59,Sky-H1-3,-175.60663,-165.05567,-99.0,-99.0,-99.0,-99.0,311.2112636,-51.924034244,,,,,,,,,,,,,,,-99,,,-99,-175606.63,-165055.67,1,S,,,-99,,,,,,,,-99,,,
60,Sky-H1-4,-183.34477,-156.41534,-99.0,-99.0,-99.0,-99.0,311.1577859,-51.959382233,,,,,,,,,,,,,,,-99,,,-99,-183344.77,-156415.34,1,S,,,-99,,,,,,,,-99,,,
61,Sky-H1-5,-190.65822,-147.4127,-99.0,-99.0,-99.0,-99.0,311.1070478,-51.996253231,,,,,,,,,,,,,,,-99,,,-99,-190658.22,-147412.7,1,S,,,-99,,,,,,,,-99,,,
62,Sky-H1-6,-194.25144,-135.77694,-99.0,-99.0,-99.0,-99.0,311.0796246,-52.043783009,,,,,,,,,,,,,,,-99,,,-99,-194251.44,-135776.94,3,S,,,-99,,,,,,,,-99,,,
63,Sky-H1-7,-202.25175,-127.33903,-99.0,-99.0,-99.0,-99.0,311.0248323,-52.078534088,,,,,,,,,,,,,,,-99,,,-99,-202251.75,-127339.03,2,S,,,-99,,,,,,,,-99,,,
64,Sky-H1-8,-206.40183,-116.47869,-99.0,-99.0,-99.0,-99.0,310.9942635,-52.123143093,,,,,,,,,,,,,,,-99,,,-99,-206401.83,-116478.69,3,S,,,-99,,,,,,,,-99,,,
65,Sky-H2-1,-217.08302,-99.97981,-99.0,-99.0,-99.0,-99.0,310.9198472,-52.191144836,,,,,,,,,,,,,,,-99,,,-99,-217083.02,-99979.81,2,S,,,-99,,,,,,,,-99,,,
66,Sky-H2-2,-228.13366,-92.03822,-99.0,-99.0,-99.0,-99.0,310.8463687,-52.223900059,,,,,,,,,,,,,,,-99,,,-99,-228133.66,-92038.22,0,S,,,-99,,,,,,,,-99,,,
67,Sky-H2-3,-227.57641,-79.30977,-99.0,-99.0,-99.0,-99.0,310.8458782,-52.27642023,,,,,,,,,,,,,,,-99,,,-99,-227576.41,-79309.77,1,S,,,-99,,,,,,,,-99,,,
68,Sky-H2-4,-229.21056,-67.70168,-99.0,-99.0,-99.0,-99.0,310.8319385,-52.324438219,,,,,,,,,,,,,,,-99,,,-99,-229210.56,-67701.68,2,S,,,-99,,,,,,,,-99,,,
69,Sky-H2-5,-234.14576,-57.06862,-99.0,-99.0,-99.0,-99.0,310.797322,-52.368370887,,,,,,,,,,,,,,,-99,,,-99,-234145.76,-57068.62,1,S,,,-99,,,,,,,,-99,,,
70,Sky-H2-6,-236.62039,-45.73679,-99.0,-99.0,-99.0,-99.0,310.7784648,-52.415303183,,,,,,,,,,,,,,,-99,,,-99,-236620.39,-45736.79,1,S,,,-99,,,,,,,,-99,,,
71,Sky-H2-7,-236.56716,-34.01436,-99.0,-99.0,-99.0,-99.0,310.7758942,-52.464042478,,,,,,,,,,,,,,,-99,,,-99,-236567.16,-34014.36,2,S,,,-99,,,,,,,,-99,,,
72,Sky-H2-8,-244.89827,-23.25593,-99.0,-99.0,-99.0,-99.0,310.7202273,-52.508188272,,,,,,,,,,,,,,,-99,,,-99,-244898.27,-23255.93,0,S,,,-99,,,,,,,,-99,,,
73,Sky-H3-1,-154.91577,184.61356,-99.0,-99.0,-99.0,-99.0,311.3074218,-53.381841669,,,,,,,,,,,,,,,-99,,,-99,-154915.77,184613.56,1,S,,,-99,,,,,,,,-99,,,
74,Sky-H3-2,-143.43293,188.66901,-99.0,-99.0,-99.0,-99.0,311.3859333,-53.400437245,,,,,,,,,,,,,,,-99,,,-99,-143432.93,188669.01,3,S,,,-99,,,,,,,,-99,,,
75,Sky-H3-3,-135.32155,197.0002,-99.0,-99.0,-99.0,-99.0,311.4421808,-53.435271808,,,,,,,,,,,,,,,-99,,,-99,-135321.55,197000.2,2,S,,,-99,,,,,,,,-99,,,
76,Sky-H3-4,-126.73816,204.98415,-99.0,-99.0,-99.0,-99.0,311.5017997,-53.468621702,,,,,,,,,,,,,,,-99,,,-99,-126738.16,204984.15,1,S,,,-99,,,,,,,,-99,,,
77,Sky-H3-5,-115.75996,209.09479,-99.0,-99.0,-99.0,-99.0,311.5776736,-53.486907978,,,,,,,,,,,,,,,-99,,,-99,-115759.96,209094.79,2,S,,,-99,,,,,,,,-99,,,
78,Sky-H3-6,-106.44891,216.21677,-99.0,-99.0,-99.0,-99.0,311.6425662,-53.516616571,,,,,,,,,,,,,,,-99,,,-99,-106448.91,216216.77,1,S,,,-99,,,,,,,,-99,,,
79,Sky-H3-7,-94.3304,217.41843,-99.0,-99.0,-99.0,-99.0,311.7265361,-53.523288695,,,,,,,,,,,,,,,-99,,,-99,-94330.4,217418.43,3,S,,,-99,,,,,,,,-99,,,
80,Sky-H3-8,-85.17533,225.44672,-99.0,-99.0,-99.0,-99.0,311.7907007,-53.556162766,,,,,,,,,,,,,,,-99,,,-99,-85175.33,225446.72,1,S,,,-99,,,,,,,,-99,,,
