PROXIMITY,220 # tiling proximity value in arcseconds
TILING_DATE,2022 08 19 # Date the tile was created/configured
OBS_TEMP,287.149994
ROBOT_TEMP,287.149994
MDLPARS,0,-0.0008665329382,-0.9996937766,0,0.9996937766,-0.0008665329382,0,1,0,0,0,13366713.7,1089450000,6.21e+11,3.312e+14,-902.1087564,2624.396187,0,0,0
EQUINOX,J2000.0
CENTRE,20 15 30.29,-57 18 00.2 #Field centre
UTTIME,12 06 08.00 #Target observing time
UTDATE,2022 08 25 #Target observing date
PLATEID,1
LABEL,test
#probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,Mstar,Re,z,GAL_MU_E_R,pmRA,pmDEC,priority,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyPosition,fibre_type,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
1,4865,-133.8033671808649,-144.28875126197664,196.787107698244,2.59335606417961,0.822920253909082,1.77043581027053,302.853275765579,-56.6844987529697,0.0,15.9148063659668,0.0,0.0,0.0,0.0,0.0,0.0,10.6882587906778,2.56704711914062,0.0576008354963255,19.3245420983942,0.0,0.0,8,-231182.317880016,139118.10761196,1,-133831.6,-144271.51,-99,P,rectangular_magnet,R01,1,I,1.0,S,121.4116427478501,1.77043581027053,circular_magnet,Mag,1,TL,0.0330810095199999,0.0
2,1382,96.24585191175616,58.44404609540075,112.540942826906,3.64323271996136,3.68734003498525,6.2390779921557,304.640193392774,-57.5493247181738,0.0,14.132420539856,0.0,0.0,0.0,0.0,0.0,0.0,11.3435891133474,5.43696308135986,0.056098808566773,19.1921499642597,0.0,0.0,8,172661.065866018,-56332.5605241688,1,96193.2,58415.17,-99,P,rectangular_magnet,R02,1,I,2.0,B,61.258141362246704,6.2390779921557,circular_magnet,Gre,1,TL,0.0600504179599999,0.0
3,5262,-11.206597169655058,-28.84820333141261,30.9594453813533,-0.583746089303647,1.20190483458886,4.49753438328707,303.788609019895,-57.175486044213,0.0,15.2267074584961,0.0,0.0,0.0,0.0,0.0,0.0,10.9534985532158,3.21420907974243,0.0569270763383361,19.0402949746548,0.0,0.0,8,-19797.0024047299,28154.979790973,1,-11163.41,-28876.73,-99,P,rectangular_magnet,R03,1,I,3.0,F,-56.553812775634185,4.49753438328707,circular_magnet,Blu,1,TR,0.05175811476,0.0
4,1279,39.07422101632902,59.1538833054781,70.922346307415,-0.225433408442624,4.1275703670699,1.93018153166707,304.186992152904,-57.5540949680681,0.0,14.696798324585,0.0,0.0,0.0,0.0,0.0,0.0,11.2446751328914,6.27605295181274,0.064008966730816,20.0761801520311,0.0,0.0,8,70237.58565527,-57410.6370002805,1,39152.55,59135.92,-99,P,rectangular_magnet,R04,1,I,4.0,A,-77.0836171349888,1.93018153166707,circular_magnet,Blu,1,TL,0.0803623669799998,0.0
5,1199,-149.39406041233596,9.277509028186664,149.711528729278,1.84408840517598,-0.0625896141749527,1.90667801935093,302.698159830771,-57.3314572543516,0.0,15.9254274368286,0.0,0.0,0.0,0.0,0.0,0.0,10.4140425654565,4.47178411483765,0.0531231760978698,20.7448744681657,0.0,0.0,8,-266238.519146703,-7094.51370034954,1,-149418.38,9364.27,-99,P,rectangular_magnet,R05,1,I,5.0,D,164.3415173344054,1.90667801935093,circular_magnet,Yel,1,TL,0.0901049863999998,0.0
6,3214,-0.7597158663059667,-190.21691399665212,190.263776973602,-1.51670270586058,1.5668162628472,3.1996663384718,303.877162951399,-56.4964451570968,0.0,16.5486927032471,0.0,0.0,0.0,0.0,0.0,0.0,10.309193848527,2.0973699092865,0.0568552482873201,19.5561906423457,0.0,0.0,8,216.186115176129,181618.220279249,1,-757.26,-190262.27,-99,P,rectangular_magnet,R06,1,I,6.0,M,-3.0993361781168574,3.1996663384718,circular_magnet,Yel,1,TR,0.0454224428999999,0.0
7,2779,6.801351158875152,47.78129910352859,48.3423553454991,1.67434341876035,4.57140608822565,3.38612263771428,303.928765654511,-57.505871214684,0.0,16.2220821380615,0.0,0.0,0.0,0.0,0.0,0.0,10.2916125769959,1.68130505084991,0.0543264113366603,18.7167855994639,0.0,0.0,8,11878.3970185772,-46512.0687354594,1,6792.89,47862.72,-99,P,rectangular_magnet,R07,1,I,7.0,L,174.0671886495265,3.38612263771428,circular_magnet,Blu,1,TR,0.0818593524999998,0.0
8,4149,115.41187900204731,-29.31346389797572,119.070040316972,4.37254248368973,2.89227891121582,1.48026357247391,304.786379704788,-57.1735743456391,0.0,16.2174530029297,0.0,0.0,0.0,0.0,0.0,0.0,10.3243299501886,5.37912797927856,0.0552562475204467,21.4543850405643,0.0,0.0,8,205699.172381062,28587.0236686694,1,115388.63,-29379.22,-99,P,rectangular_magnet,R08,1,I,8.0,C,19.471769942927864,1.48026357247391,circular_magnet,Gre,1,TL,0.0697451148799999,0.0
9,1815,146.65981935447104,-2.070847019844623,146.632192219952,4.28858558745499,3.12680954954918,1.1617760379058,305.030249416346,-57.2884535518797,0.0,15.9404268264771,0.0,0.0,0.0,0.0,0.0,0.0,10.647556157544,2.96478891372681,0.057944718748331,19.6085865985434,0.0,0.0,8,260813.727193268,2624.32305830947,1,146616.17,-2167.6,-99,P,rectangular_magnet,R09,1,I,9.0,E,24.282145758196265,1.1617760379058,circular_magnet,Gre,1,TL,0.1061433243999999,0.0
10,64,60.902936670734704,-41.89447736168658,73.9052268753598,1.25132344002035,2.5397758506357,4.99473289656424,304.35901147274,-57.1208992639798,0.0,17.1191596984863,0.0,0.0,0.0,0.0,0.0,0.0,10.0198395706537,2.23839497566223,0.0569336786866188,20.2712276506571,0.0,0.0,8,109113.951938337,40491.592123691,1,60920.7,-41840.78,-99,P,rectangular_magnet,R10,1,I,10.0,J,-161.69555191895768,4.99473289656424,circular_magnet,Blu,1,TR,0.05655919482,0.0
