PROXIMITY,220 # tiling proximity value in arcseconds
TILING_DATE,2022 08 22 # Date the tile was created/configured
OBS_TEMP,287.149994
ROBOT_TEMP,287.149994
MDLPARS,0,-0.0008665329382,-0.9996937766,0,0.9996937766,-0.0008665329382,0,1,0,0,0,13366713.7,1089450000,6.21e+11,3.312e+14,-902.1087564,2624.396187,0,0,0
EQUINOX,J2000.0
CENTRE,01 11 36.52,-33 32 07.0 #Field centre
UTTIME,16 52 57.00 #Target observing time
UTDATE,2022 08 27 #Target observing date
PLATEID,1
LABEL,test
#probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,Mstar,Re,z,GAL_MU_E_R,pmRA,pmDEC,priority,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyPosition,fibre_type,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
21,10007002,-149.10950266545814,-90.21683950820996,174.289871631462,4.93786077175659,0.544326677711319,4.39353409404527,17.147573,-33.150337,,16.1476,,,0.0,,,,0.0,0.0,0.0,0.0,23.0568770837893,-6.74188180277093,8,-170536.673717903,86996.7201358115,0,-149100.83,-90254.65,-99,P,rectangular_magnet,R21,1,I,21.0,U,-12.91858204486408,4.39353409404527,circular_magnet,Yel,1,TR,0.0387923757399998,0.0
22,9986225,-8.422180560215216,-2.386518776947937,8.7370044478986,1.32928879993079,0.272741537741257,1.05654726218954,17.858341,-33.52497,,13.8774,,,,,,,,,,,5.73730479933241,-12.7961539921675,-99,-9903.10571790346,2329.66213581088,2,-8414.05,-2353.51,-99,G,rectangular_magnet,R22,1,I,22.0,GS1,-166.16263799004437,1.05654726218954,circular_magnet,Blu,1,TL,0.0339953727,0.0
23,10028689,-86.84602001446382,-186.75699391684373,205.962512919277,2.71718572647808,1.13535868604555,1.58182704043253,17.467453,-32.748065,,13.7667,,,,,,,,,,,5.0705699307095,6.8727752377167,-99,-98243.7937179035,177910.192135812,2,-86876.48,-186743.23,-99,G,rectangular_magnet,R23,1,I,23.0,GS2,114.31672571961752,1.58182704043253,circular_magnet,Mag,1,TL,0.0334253814599998,0.0
24,9968735,-199.8428937513972,-23.2194426204421,201.189521745076,4.76974296439122,0.115859735109174,4.65388322928205,16.89301,-33.432887,,14.2812,,,,,,,,,,,4.31594461877003,-3.54191656307783,-99,-228067.911717903,23140.4201358114,2,-199840.7,-23257.65,-99,G,rectangular_magnet,R24,1,I,24.0,GS3,-3.2861412218350097,4.65388322928205,circular_magnet,Mag,1,TR,0.0382703069999998,0.0
25,9973560,-5.125797073177826,207.5594495933208,207.636833084282,2.70157496724795,-1.54597033896124,4.24754530620919,17.875547,-34.407934,,14.1664,,,,,,,,,,,2.16680698658643,1.76052628094796,-99,-6014.5497179031,-197220.201864188,2,-5154.26,207572.85,-99,G,rectangular_magnet,R25,1,I,25.0,GS4,115.21115633849884,4.24754530620919,circular_magnet,Mag,1,TR,0.03145964244,0.0
26,9983701,100.10964728081797,177.34729909357296,203.654605122493,2.54921565135226,4.1986764902366,4.63372446829524,18.411388,-34.280294,,14.0926,,,,,,,,,,,18.0850216053497,-69.3674988450411,-99,115085.516282096,-168373.561864188,2,100078.71,177368.12,-99,G,rectangular_magnet,R26,1,I,26.0,GS5,123.94070210882236,4.63372446829524,circular_magnet,Mag,1,TR,0.0372910912800001,0.0
27,9981979,-87.86088872171489,166.138990214908,187.936260393443,0.327745938908513,-1.0844911073195,1.41223704622801,17.453349,-34.235808,,13.9737,,,,,,,,,,,0.0343016980774547,-2.23120693817722,-99,-101431.297717903,-158319.725864188,2,-87834.39,166148.0,-99,G,rectangular_magnet,R27,1,I,27.0,GS6,-108.7784590520103,1.41223704622801,circular_magnet,Yel,1,TL,0.0279885419399999,0.0
22,Sky-A1-1,-81.0723,-222.70223,-99.0,-99.0,-99.0,-99.0,17.5009521,-32.605270269,,,,,,,,,,,,,,,-99,,,-99,-81072.3,-222702.23,3,S,,,-99,,,,,,,,-99,,,
23,Sky-A1-2,-92.46733,-220.38782,-99.0,-99.0,-99.0,-99.0,17.4447035,-32.615213608,,,,,,,,,,,,,,,-99,,,-99,-92467.33,-220387.82,2,S,,,-99,,,,,,,,-99,,,
24,Sky-A1-3,-102.1024,-213.87871,-99.0,-99.0,-99.0,-99.0,17.3965699,-32.641683183,,,,,,,,,,,,,,,-99,,,-99,-102102.4,-213878.71,3,S,,,-99,,,,,,,,-99,,,
