PROXIMITY,220 # tiling proximity value in arcseconds
TILING_DATE,2022 08 15 # Date the tile was created/configured
OBS_TEMP,287.149994
ROBOT_TEMP,287.149994
MDLPARS,0,-0.0008665329382,-0.9996937766,0,0.9996937766,-0.0008665329382,0,1,0,0,0,13366713.7,1089450000,6.21e+11,3.312e+14,-902.1087564,2624.396187,0,0,0
EQUINOX,J2000.0
CENTRE,20 10 28.69,-57 02 56.3 #Field centre
UTTIME,12 01 08.00 #Target observing time
UTDATE,2022 08 25 #Target observing date
PLATEID,1
LABEL,test
#probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,Mstar,Re,z,GAL_MU_E_R,pmRA,pmDEC,priority,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyPosition,fibre_type,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
19,3830,50.410308354796186,-194.45344708184945,200.903456110143,4.43402140093146,1.8243887416256,2.60963265930586,303.008584009068,-56.2295646126101,0.0,14.5930051803589,0.0,0.0,0.0,0.0,0.0,0.0,11.1339298413264,5.11852502822876,0.0516454832057661,19.4488065862121,0.0,0.0,8,87927.1882249713,185185.975110384,1,50403.28,-194478.04,-99,P,rectangular_magnet,R19,1,I,19.0,I,15.94928745594268,2.60963265930586,circular_magnet,Mag,1,TR,0.0255775173599999,0.0
20,481568324,-194.3795239105386,75.50318321995917,208.53257768287,1.7652059415973,-0.37052511015197,2.13573105174927,301.101389,-57.353564,,15.1178,,,0.0,,,,0.0,0.0,0.0,0.0,0.135923974205425,-7.23891980913401,8,-343098.883824398,-68837.8864397307,0,-194381.0,75510.68,-99,P,rectangular_magnet,R20,1,I,20.0,H,168.86114957505822,2.13573105174927,circular_magnet,Mag,1,RO,0.0076407166599999,0.0
21,481571689,-188.58462673080967,92.56738437630412,210.116851535202,2.57947212487053,-0.456323002179795,3.03579512705032,301.143431,-57.425861,,14.9194,,,0.0,,,,0.0,0.0,0.0,0.0,1.64536283003773,-3.81772076986117,8,-333597.391824389,-85177.0084397305,0,-188617.45,92588.06,-99,P,rectangular_magnet,R21,1,I,21.0,U,122.20713387327618,3.03579512705032,circular_magnet,Mag,1,TL,0.0387923757399998,0.0
22,481590344,-6.618046200466863,-13.933643545049993,15.4346677401556,-0.71650066682745,1.12949435373875,4.43719028661338,302.567827,-56.988562,,13.6018,,,,,,,,,,,-3.65642985179293,1.00278960359225,-99,-11683.895824389,13652.5655602686,2,-6592.41,-13955.97,-99,G,rectangular_magnet,R22,1,I,22.0,GS1,-48.94753577247798,4.43719028661338,circular_magnet,Blu,1,TR,0.0339953727,0.0
23,481576196,-9.19731612444195,155.0748149490401,155.352732068969,0.221859463002512,-1.51176914393304,1.73362860693555,302.540913,-57.707582,,14.0661,,,,,,,,,,,-0.0939929290725029,0.72395690466467,-99,-17766.4598243965,-148845.954439731,2,-9164.71,155082.17,-99,G,rectangular_magnet,R23,1,I,23.0,GS2,-102.71161087508278,1.73362860693555,circular_magnet,Yel,1,TL,0.0334253814599998,0.0
24,481594557,46.03887872181698,77.8842209408212,90.4474401398669,3.37202665086425,4.17883031617403,5.4763816418698,302.981977,-57.382736,,13.7401,,,,,,,,,,,-1.00811126615923,-1.68362570276308,-99,81914.0041755996,-75430.7584397313,2,46001.62,77875.48,-99,G,rectangular_magnet,R24,1,I,24.0,GS3,76.7971044998445,5.4763816418698,circular_magnet,Blu,1,TR,0.0382703069999998,0.0
25,481544344,-139.64020729387497,-158.86058206359434,211.517517422969,2.69342032320444,0.849555863877565,1.84386445932687,301.564498,-56.373756,,13.9701,,,,,,,,,,,8.43998850568648,-0.82040051718974,-99,-238436.249824391,152598.721560269,2,-139668.56,-158846.95,-99,G,rectangular_magnet,R25,1,I,25.0,GS4,115.6783830256235,1.84386445932687,circular_magnet,Mag,1,TL,0.03145964244,0.0
26,481573026,-113.46337603915896,179.522041008509,212.376885619232,0.680021155677637,-1.00733185606207,1.68735301173971,301.71903,-57.797565,,14.0528,,,,,,,,,,,-2.70812042841782,-14.5829727367859,-99,-203512.0178244,-169182.112439731,2,-113434.38,179545.49,-99,G,rectangular_magnet,R26,1,I,26.0,GS5,-128.96234219993732,1.68735301173971,circular_magnet,Mag,1,TL,0.0372910912800001,0.0
27,481606679,80.27271468974747,185.58345301514743,202.204482476732,2.5803330521937,4.30428402514605,4.55923433422724,303.247096,-57.830214,,13.8744,,,,,,,,,,,-2.66306884736846,-2.16784097205014,-99,141830.898175606,-176560.786439731,2,80249.02,185598.35,-99,G,rectangular_magnet,R27,1,I,27.0,GS6,122.157806371191,4.55923433422724,circular_magnet,Mag,1,TR,0.0279885419399999,0.0
22,Sky-A1-1,-81.75646,-224.58157,-99.0,-99.0,-99.0,-99.0,302.0159674,-56.10935175,,,,,,,,,,,,,,,-99,,,-99,-81756.46,-224581.57,2,S,,,-99,,,,,,,,-99,,,
23,Sky-A1-2,-91.69355,-218.54357,-99.0,-99.0,-99.0,-99.0,301.9406544,-56.133456959,,,,,,,,,,,,,,,-99,,,-99,-91693.55,-218543.57,3,S,,,-99,,,,,,,,-99,,,
24,Sky-A1-3,-102.1024,-213.87871,-99.0,-99.0,-99.0,-99.0,301.8621905,-56.152264235,,,,,,,,,,,,,,,-99,,,-99,-102102.4,-213878.71,3,S,,,-99,,,,,,,,-99,,,
25,Sky-A1-4,-113.22222,-210.47976,-99.0,-99.0,-99.0,-99.0,301.778926,-56.166167746,,,,,,,,,,,,,,,-99,,,-99,-113222.22,-210479.76,2,S,,,-99,,,,,,,,-99,,,
26,Sky-A1-5,-122.18704,-203.07468,-99.0,-99.0,-99.0,-99.0,301.7103355,-56.1959377,,,,,,,,,,,,,,,-99,,,-99,-122187.04,-203074.68,3,S,,,-99,,,,,,,,-99,,,
27,Sky-A1-6,-136.82198,-204.44008,-99.0,-99.0,-99.0,-99.0,301.6032712,-56.191233572,,,,,,,,,,,,,,,-99,,,-99,-136821.98,-204440.08,0,S,,,-99,,,,,,,,-99,,,
28,Sky-A1-7,-146.5,-197.62022,-99.0,-99.0,-99.0,-99.0,301.5298657,-56.21881478,,,,,,,,,,,,,,,-99,,,-99,-146500.0,-197620.22,0,S,,,-99,,,,,,,,-99,,,
29,Sky-A2-1,-245.98078,-3.07501,-99.0,-99.0,-99.0,-99.0,300.7398313,-57.017332915,,,,,,,,,,,,,,,-99,,,-99,-245980.78,-3075.01,0,S,,,-99,,,,,,,,-99,,,
30,Sky-A2-2,-240.84715,8.5856,-99.0,-99.0,-99.0,-99.0,300.7737049,-57.066500525,,,,,,,,,,,,,,,-99,,,-99,-240847.15,8585.6,1,S,,,-99,,,,,,,,-99,,,
31,Sky-A2-3,-245.13746,20.58215,-99.0,-99.0,-99.0,-99.0,300.7405959,-57.115799154,,,,,,,,,,,,,,,-99,,,-99,-245137.46,20582.15,0,S,,,-99,,,,,,,,-99,,,
32,Sky-A2-4,-238.90682,31.69534,-99.0,-99.0,-99.0,-99.0,300.7831106,-57.162962954,,,,,,,,,,,,,,,-99,,,-99,-238906.82,31695.34,1,S,,,-99,,,,,,,,-99,,,
33,Sky-A2-5,-237.10513,43.15344,-99.0,-99.0,-99.0,-99.0,300.7942466,-57.210894591,,,,,,,,,,,,,,,-99,,,-99,-237105.13,43153.44,1,S,,,-99,,,,,,,,-99,,,
34,Sky-A2-6,-232.80594,54.05917,-99.0,-99.0,-99.0,-99.0,300.8237699,-57.256953227,,,,,,,,,,,,,,,-99,,,-99,-232805.94,54059.17,2,S,,,-99,,,,,,,,-99,,,
35,Sky-A2-7,-228.01116,64.65225,-99.0,-99.0,-99.0,-99.0,300.8573034,-57.301811215,,,,,,,,,,,,,,,-99,,,-99,-228011.16,64652.25,3,S,,,-99,,,,,,,,-99,,,
36,Sky-A3-1,-66.38214,231.67752,-99.0,-99.0,-99.0,-99.0,302.089577,-58.01082455,,,,,,,,,,,,,,,-99,,,-99,-66382.14,231677.52,1,S,,,-99,,,,,,,,-99,,,
37,Sky-A3-2,-54.7005,232.65609,-99.0,-99.0,-99.0,-99.0,302.1810095,-58.015989567,,,,,,,,,,,,,,,-99,,,-99,-54700.5,232656.09,2,S,,,-99,,,,,,,,-99,,,
38,Sky-A3-3,-43.4431,235.0185,-99.0,-99.0,-99.0,-99.0,302.2693236,-58.02629783,,,,,,,,,,,,,,,-99,,,-99,-43443.1,235018.5,2,S,,,-99,,,,,,,,-99,,,
39,Sky-A3-4,-32.08506,236.83654,-99.0,-99.0,-99.0,-99.0,302.3585123,-58.034283372,,,,,,,,,,,,,,,-99,,,-99,-32085.06,236836.54,2,S,,,-99,,,,,,,,-99,,,
40,Sky-A3-5,-20.47987,236.11348,-99.0,-99.0,-99.0,-99.0,302.4497278,-58.032179461,,,,,,,,,,,,,,,-99,,,-99,-20479.87,236113.48,3,S,,,-99,,,,,,,,-99,,,
41,Sky-A3-6,-9.24926,240.82258,-99.0,-99.0,-99.0,-99.0,302.537971,-58.050971245,,,,,,,,,,,,,,,-99,,,-99,-9249.26,240822.58,1,S,,,-99,,,,,,,,-99,,,
42,Sky-A3-7,-2.34844,240.98869,-99.0,-99.0,-99.0,-99.0,302.5922297,-58.051811337,,,,,,,,,,,,,,,-99,,,-99,-2348.44,240988.69,1,S,,,-99,,,,,,,,-99,,,
43,Sky-A4-1,117.86456,210.21182,-99.0,-99.0,-99.0,-99.0,303.5353806,-57.922763383,,,,,,,,,,,,,,,-99,,,-99,117864.56,210211.82,1,S,,,-99,,,,,,,,-99,,,
44,Sky-A4-2,130.49449,208.53582,-99.0,-99.0,-99.0,-99.0,303.6327259,-57.914065287,,,,,,,,,,,,,,,-99,,,-99,130494.49,208535.82,0,S,,,-99,,,,,,,,-99,,,
45,Sky-A4-3,135.24114,194.62485,-99.0,-99.0,-99.0,-99.0,303.6714193,-57.858105916,,,,,,,,,,,,,,,-99,,,-99,135241.14,194624.85,3,S,,,-99,,,,,,,,-99,,,
46,Sky-A4-4,146.88677,191.06371,-99.0,-99.0,-99.0,-99.0,303.7609719,-57.841844832,,,,,,,,,,,,,,,-99,,,-99,146886.77,191063.71,1,S,,,-99,,,,,,,,-99,,,
47,Sky-A4-5,159.14407,187.58775,-99.0,-99.0,-99.0,-99.0,303.8546377,-57.825637493,,,,,,,,,,,,,,,-99,,,-99,159144.07,187587.75,0,S,,,-99,,,,,,,,-99,,,
48,Sky-A4-6,163.20532,174.59961,-99.0,-99.0,-99.0,-99.0,303.8874956,-57.772872339,,,,,,,,,,,,,,,-99,,,-99,163205.32,174599.61,2,S,,,-99,,,,,,,,-99,,,
49,Sky-A4-7,169.98257,165.15122,-99.0,-99.0,-99.0,-99.0,303.9400819,-57.733515604,,,,,,,,,,,,,,,-99,,,-99,169982.57,165151.22,3,S,,,-99,,,,,,,,-99,,,
50,Sky-A5-1,189.83588,-148.4702,-99.0,-99.0,-99.0,-99.0,304.0547167,-56.425847719,,,,,,,,,,,,,,,-99,,,-99,189835.88,-148470.2,1,S,,,-99,,,,,,,,-99,,,
51,Sky-A5-2,182.47249,-157.43205,-99.0,-99.0,-99.0,-99.0,303.9982666,-56.388984333,,,,,,,,,,,,,,,-99,,,-99,182472.49,-157432.05,1,S,,,-99,,,,,,,,-99,,,
52,Sky-A5-3,178.31055,-169.47374,-99.0,-99.0,-99.0,-99.0,303.9637978,-56.340066956,,,,,,,,,,,,,,,-99,,,-99,178310.55,-169473.74,0,S,,,-99,,,,,,,,-99,,,
53,Sky-A5-4,166.49577,-174.24185,-99.0,-99.0,-99.0,-99.0,303.8764074,-56.319885547,,,,,,,,,,,,,,,-99,,,-99,166495.77,-174241.85,1,S,,,-99,,,,,,,,-99,,,
54,Sky-A5-5,161.19568,-185.82775,-99.0,-99.0,-99.0,-99.0,303.8338397,-56.272982794,,,,,,,,,,,,,,,-99,,,-99,161195.68,-185827.75,0,S,,,-99,,,,,,,,-99,,,
55,Sky-A5-6,148.97731,-189.43818,-99.0,-99.0,-99.0,-99.0,303.7435519,-56.257457369,,,,,,,,,,,,,,,-99,,,-99,148977.31,-189438.18,1,S,,,-99,,,,,,,,-99,,,
56,Sky-A5-7,139.6901,-196.38671,-99.0,-99.0,-99.0,-99.0,303.6733748,-56.228917874,,,,,,,,,,,,,,,-99,,,-99,139690.1,-196386.71,1,S,,,-99,,,,,,,,-99,,,
57,Sky-H1-1,-157.60993,-179.66666,-99.0,-99.0,-99.0,-99.0,301.4416056,-56.29108618,,,,,,,,,,,,,,,-99,,,-99,-157609.93,-179666.66,2,S,,,-99,,,,,,,,-99,,,
58,Sky-H1-2,-167.46173,-173.31368,-99.0,-99.0,-99.0,-99.0,301.3671997,-56.31706335,,,,,,,,,,,,,,,-99,,,-99,-167461.73,-173313.68,1,S,,,-99,,,,,,,,-99,,,
59,Sky-H1-3,-175.60663,-165.05567,-99.0,-99.0,-99.0,-99.0,301.3045592,-56.350687257,,,,,,,,,,,,,,,-99,,,-99,-175606.63,-165055.67,1,S,,,-99,,,,,,,,-99,,,
60,Sky-H1-4,-187.1485,-159.66038,-99.0,-99.0,-99.0,-99.0,301.2187004,-56.3729484,,,,,,,,,,,,,,,-99,,,-99,-187148.5,-159660.38,0,S,,,-99,,,,,,,,-99,,,
61,Sky-H1-5,-190.65822,-147.4127,-99.0,-99.0,-99.0,-99.0,301.1880665,-56.422665782,,,,,,,,,,,,,,,-99,,,-99,-190658.22,-147412.7,1,S,,,-99,,,,,,,,-99,,,
62,Sky-H1-6,-197.53006,-138.06861,-99.0,-99.0,-99.0,-99.0,301.134487,-56.460861809,,,,,,,,,,,,,,,-99,,,-99,-197530.06,-138068.61,1,S,,,-99,,,,,,,,-99,,,
63,Sky-H1-7,-202.25175,-127.33903,-99.0,-99.0,-99.0,-99.0,301.0959308,-56.504745431,,,,,,,,,,,,,,,-99,,,-99,-202251.75,-127339.03,2,S,,,-99,,,,,,,,-99,,,
64,Sky-H1-8,-214.23987,-120.90194,-99.0,-99.0,-99.0,-99.0,301.0071451,-56.531230299,,,,,,,,,,,,,,,-99,,,-99,-214239.87,-120901.94,0,S,,,-99,,,,,,,,-99,,,
65,Sky-H2-1,-217.08302,-99.97981,-99.0,-99.0,-99.0,-99.0,300.9781282,-56.617084342,,,,,,,,,,,,,,,-99,,,-99,-217083.02,-99979.81,2,S,,,-99,,,,,,,,-99,,,
66,Sky-H2-2,-228.13366,-92.03822,-99.0,-99.0,-99.0,-99.0,300.8959949,-56.649639269,,,,,,,,,,,,,,,-99,,,-99,-228133.66,-92038.22,0,S,,,-99,,,,,,,,-99,,,
67,Sky-H2-3,-227.57641,-79.30977,-99.0,-99.0,-99.0,-99.0,300.8950136,-56.702158146,,,,,,,,,,,,,,,-99,,,-99,-227576.41,-79309.77,1,S,,,-99,,,,,,,,-99,,,
68,Sky-H2-4,-227.29248,-67.13514,-99.0,-99.0,-99.0,-99.0,300.8925976,-56.75257108,,,,,,,,,,,,,,,-99,,,-99,-227292.48,-67135.14,3,S,,,-99,,,,,,,,-99,,,
69,Sky-H2-5,-234.14576,-57.06862,-99.0,-99.0,-99.0,-99.0,300.8401146,-56.793971969,,,,,,,,,,,,,,,-99,,,-99,-234145.76,-57068.62,1,S,,,-99,,,,,,,,-99,,,
70,Sky-H2-6,-234.65661,-45.35721,-99.0,-99.0,-99.0,-99.0,300.8325737,-56.842563563,,,,,,,,,,,,,,,-99,,,-99,-234656.61,-45357.21,2,S,,,-99,,,,,,,,-99,,,
71,Sky-H2-7,-236.56716,-34.01436,-99.0,-99.0,-99.0,-99.0,300.8153958,-56.889582059,,,,,,,,,,,,,,,-99,,,-99,-236567.16,-34014.36,2,S,,,-99,,,,,,,,-99,,,
72,Sky-H2-8,-239.92079,-22.78326,-99.0,-99.0,-99.0,-99.0,300.7881852,-56.93601003,,,,,,,,,,,,,,,-99,,,-99,-239920.79,-22783.26,1,S,,,-99,,,,,,,,-99,,,
73,Sky-H3-1,-154.91577,184.61356,-99.0,-99.0,-99.0,-99.0,301.4023135,-57.808711554,,,,,,,,,,,,,,,-99,,,-99,-154915.77,184613.56,1,S,,,-99,,,,,,,,-99,,,
74,Sky-H3-2,-144.64334,190.26115,-99.0,-99.0,-99.0,-99.0,301.4810037,-57.833563967,,,,,,,,,,,,,,,-99,,,-99,-144643.34,190261.15,2,S,,,-99,,,,,,,,-99,,,
75,Sky-H3-3,-134.18915,195.35166,-99.0,-99.0,-99.0,-99.0,301.5614013,-57.856084702,,,,,,,,,,,,,,,-99,,,-99,-134189.15,195351.66,3,S,,,-99,,,,,,,,-99,,,
76,Sky-H3-4,-125.68632,203.28293,-99.0,-99.0,-99.0,-99.0,301.627375,-57.88934274,,,,,,,,,,,,,,,-99,,,-99,-125686.32,203282.93,2,S,,,-99,,,,,,,,-99,,,
77,Sky-H3-5,-116.72873,210.84465,-99.0,-99.0,-99.0,-99.0,301.6970151,-57.921019805,,,,,,,,,,,,,,,-99,,,-99,-116728.73,210844.65,1,S,,,-99,,,,,,,,-99,,,
78,Sky-H3-6,-106.44891,216.21677,-99.0,-99.0,-99.0,-99.0,301.7768703,-57.944106945,,,,,,,,,,,,,,,-99,,,-99,-106448.91,216216.77,1,S,,,-99,,,,,,,,-99,,,
79,Sky-H3-7,-95.12644,219.25319,-99.0,-99.0,-99.0,-99.0,301.8648597,-57.957998705,,,,,,,,,,,,,,,-99,,,-99,-95126.44,219253.19,2,S,,,-99,,,,,,,,-99,,,
80,Sky-H3-8,-86.94241,230.12392,-99.0,-99.0,-99.0,-99.0,301.9292441,-58.001875981,,,,,,,,,,,,,,,-99,,,-99,-86942.41,230123.92,0,S,,,-99,,,,,,,,-99,,,
